"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-05-12,2020-08-25T17:30:00.000+02:00,,3909,10,3161,8,743,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80968,0.19032,0.4883,0.5117,,,,,,,46.0,,68928,1763,47117,990,10571,307,,,,,,,,,,,,,,,,,,,,,,,,,0.816756,0.183244,,,,,,,,,,,0.0057,,57697,1297,45721,968,10579,300,0.812096,0.187904,0.49,0.51,,,103,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,89,1,67,1,22,0,,,,,,,,,,,,,1,0,0,0,1,0,,,,887,1,,180,-11,,,3626,20,,,0.68,0.28,0.85,,,,0.742,0.645,0.839,,,,"local","1,5,6,3,4"
2020-05-13,2020-08-25T17:30:00.000+02:00,,3921,12,3162,1,753,10,,,,,,,,,,,,,,,,,,,,,,,,,0.80766,0.19234,0.4879,0.5121,,,,,,,46.0,,70495,1567,47976,859,10859,288,,,,,,,,,,,,,,,,,,,,,,,,,0.815433,0.184567,,,,,,,,,,,0.0077,,58844,1147,46553,832,10866,287,0.780697,0.219303,0.49,0.51,,,103,0,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,78,-11,67,0,11,-11,,,,,,,,,,,,,1,0,0,0,1,0,,,,895,8,,156,-24,,,3662,36,,,0.67,0.3,0.88,,,,0.749,0.651,0.847,,,,"local","1,2,5,6,3,4"
2020-05-14,2020-08-25T17:30:00.000+02:00,,3928,7,3175,13,748,-5,,,,,,,,,,,,,,,,,,,,,,,,,0.80933,0.19067,0.4874,0.5126,,,,,,,46.0,,72158,1663,48864,888,11124,265,,,,,,,,,,,,,,,,,,,,,,,,,0.814563,0.185437,,,,,,,,,,,0.0042,,59997,1153,47420,867,11134,268,0.809851,0.190149,0.49,0.51,,,104,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,82,4,71,4,11,0,,,,,,,,,,,,,1,0,0,0,1,0,,,,898,3,,145,-11,,,3679,17,,,0.73,0.32,0.91,,,,0.76,0.661,0.859,,,,"local","1,2,5,6,3,4"
2020-05-15,2020-08-25T17:30:00.000+02:00,,3937,9,3179,4,751,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80891,0.19109,0.4873,0.5127,,,,,,,46.0,,73862,1704,49842,978,11365,241,,,,,,,,,,,,,,,,,,,,,,,,,0.814319,0.185681,,,,,,,,,,,0.0053,,61216,1219,48380,960,11370,236,0.809707,0.190293,0.49,0.51,,,105,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,73,-9,58,-13,15,4,,,,,,,,,,,,,1,0,0,0,1,0,,,,900,2,,137,-8,,,3695,16,,,0.73,0.4,0.99,,,,0.757,0.657,0.856,,,,"local","1,2,5,6,3,4"
2020-05-16,2020-08-25T17:30:00.000+02:00,,3950,13,3185,6,760,9,,,,,,,,,,,,,,,,,,,,,,,,,0.80735,0.19265,0.4873,0.5127,,,,,,,46.0,,75144,1282,50580,738,11574,209,,,,,,,,,,,,,,,,,,,,,,,,,0.813785,0.186215,,,,,,,,,,,0.0101,,62163,947,49111,731,11578,208,0.809224,0.190776,0.49,0.51,,,106,1,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,63,-10,50,-8,13,-2,,,,,,,,,,,,,1,0,0,0,1,0,,,,900,0,,141,4,,,3703,8,,,0.77,0.38,0.98,,,,0.761,0.66,0.861,,,,"local","1,2,5,6,3,4"
2020-05-17,2020-08-25T17:30:00.000+02:00,,3952,2,3190,5,757,-3,,,,,,,,,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4869,0.5131,,,,,,,46.0,,75317,173,50669,89,11591,17,,,,,,,,,,,,,,,,,,,,,,,,,0.813829,0.186171,,,,,,,,,,,0.0116,,62269,106,49199,88,11594,16,0.809287,0.190713,0.49,0.51,,,106,0,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,54,-9,46,-4,8,-5,,,,,,,,,,,,,1,0,0,0,1,0,,,,905,5,,131,-10,,,3715,12,,,0.85,0.46,1.07,,,,0.797,0.695,0.899,,,,"local","1,5,6,3,4"
2020-05-18,2020-08-25T17:30:00.000+02:00,,3964,12,3201,11,757,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80874,0.19126,0.487,0.513,,,,,,,46.0,,76421,1104,51408,739,11677,86,,,,,,,,,,,,,,,,,,,,,,,,,0.814901,0.185099,,,,,,,,,,,0.0109,,63094,825,49925,726,11678,84,0.810431,0.189569,0.49,0.51,,,108,2,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,60,6,50,4,10,2,,,,,,,,,,,,,1,0,0,0,1,0,,,,905,0,,138,7,,,3718,3,,,0.85,0.47,1.08,,,,0.789,0.687,0.892,,,,"local","1,2,5,6,3,4"
2020-05-19,2020-08-25T17:30:00.000+02:00,,3976,12,3211,10,760,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.80861,0.19139,0.4871,0.5129,,,,,,,46.0,,77790,1369,52185,777,11901,224,,,,,,,,,,,,,,,,,,,,,,,,,0.814296,0.185704,,,,,,,,,,,0.0088,,64096,1002,50680,755,11897,219,0.809882,0.190118,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,57,-3,51,1,6,-4,,,,,,,,,,,,,1,0,0,0,1,0,,,,906,1,,133,-5,,,3735,17,,,0.85,0.48,1.09,,,,0.797,0.695,0.9,,,,"local","1,2,5,6,3,4"
2020-05-20,2020-08-25T17:30:00.000+02:00,,3985,9,3218,7,762,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80854,0.19146,0.4871,0.5129,,,,,,,46.0,,79536,1746,53273,1088,12058,157,,,,,,,,,,,,,,,,,,,,,,,,,0.815432,0.184568,,,,,,,,,,,0.0052,,65341,1245,51751,1071,12053,156,0.811093,0.188907,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,62,5,56,5,6,0,,,,,,,,,,,,,1,0,0,0,1,0,,,,906,0,,129,-4,,,3748,13,,,0.93,0.55,1.16,,,,0.804,0.701,0.908,,,,"local","1,5,6,3,4"
2020-05-21,2020-08-25T17:30:00.000+02:00,,3986,1,3219,1,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80859,0.19141,0.487,0.513,,,,,,,46.0,,80540,1004,53851,578,12236,178,,,,,,,,,,,,,,,,,,,,,,,,,0.779426,0.220574,,,,,,,,,,,0.001,,66097,756,52325,574,12232,179,0.810524,0.189476,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,51,-11,46,-10,5,-1,,,,,,,,,,,,,1,0,0,0,1,0,,,,910,4,,122,-7,,,3756,8,,,0.87,0.55,1.15,,,,0.802,0.699,0.905,,,,"local","1,5,6,3,4"
2020-05-22,2020-08-25T17:30:00.000+02:00,,3995,9,3228,9,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80902,0.19098,0.4869,0.5131,,,,,,,46.0,,81944,1404,54797,946,12393,157,,,,,,,,,,,,,,,,,,,,,,,,,0.815553,0.184447,,,,,,,,,,,0.0064,,67200,1103,53246,921,12386,154,0.811281,0.188719,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,55,4,47,1,8,3,,,,,,,,,,,,,1,0,0,0,1,0,,,,912,2,,120,-2,,,3767,11,,,0.84,0.49,1.09,,,,0.79,0.686,0.895,,,,"local","1,5,6,3,4"
2020-05-23,2020-08-25T17:30:00.000+02:00,,3997,2,3230,2,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80912,0.19088,0.4872,0.5128,,,,,,,46.0,,83478,1534,55732,935,12570,177,,,,,,,,,,,,,,,,,,,,,,,,,0.815964,0.184036,,,,,,,,,,,0.0013,,68312,1112,54167,921,12564,178,0.811722,0.188278,0.49,0.51,,,109,1,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,43,-12,36,-11,7,-1,,,,,,,,,,,,,1,0,0,0,1,0,,,,915,3,,112,-8,,,3776,9,,,0.85,0.46,1.07,,,,0.795,0.69,0.9,,,,"local","1,5,6,3,4"
2020-05-24,2020-08-25T17:30:00.000+02:00,,3998,1,3231,1,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80917,0.19083,0.4873,0.5127,,,,,,,46.0,,83581,103,55794,62,12574,4,,,,,,,,,,,,,,,,,,,,,,,,,0.816084,0.183916,,,,,,,,,,,0.0097,,68378,66,54226,59,12568,4,0.811839,0.188161,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,41,-2,37,1,4,-3,,,,,,,,,,,,,1,0,0,0,1,0,,,,915,0,,101,-11,,,3788,12,,,0.81,0.41,1.02,,,,0.783,0.677,0.888,,,,"local","1,5,6,3,4"
2020-05-25,2020-08-25T17:30:00.000+02:00,,4000,2,3233,2,762,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80926,0.19074,0.4873,0.5127,,,,,,,46.0,,84660,1079,56481,687,12671,97,,,,,,,,,,,,,,,,,,,,,,,,,0.816766,0.183234,,,,,,,,,,,0.0019,,69162,784,54910,684,12667,99,0.812555,0.187445,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,44,3,39,2,5,1,,,,,,,,,,,,,1,0,0,0,1,0,,,,916,1,,101,0,,,3790,2,,,0.82,0.47,1.08,,,,0.777,0.67,0.884,,,,"local","1,5,6,3,4"
2020-05-26,2020-08-25T17:30:00.000+02:00,,4006,6,3237,4,764,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80905,0.19095,0.4869,0.5131,,,,,,,46.0,,86271,1611,57493,1012,12906,235,,,,,,,,,,,,,,,,,,,,,,,,,0.816674,0.183326,,,,,,,,,,,0.0037,,70409,1247,55913,1003,12898,231,0.812559,0.187441,0.49,0.51,,,110,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,50,6,46,7,4,-1,,,,,,,,,,,,,1,0,0,0,1,0,,,,917,1,,100,-1,,,3796,6,,,0.74,0.37,0.97,,,,0.768,0.66,0.876,,,,"local","1,5,6,3,4"
2020-05-27,2020-08-25T17:30:00.000+02:00,,4013,7,3240,3,768,4,,,,,,,,0,,,,,,,,,,,,,,,,,0.80838,0.19162,0.4871,0.5129,,,,,,,46.0,,87678,1407,58387,894,13055,149,,,,,,,,339,,,,,,,,,,,,,,,,,0.817264,0.182736,,,,,,,,,,,0.005,,71452,1043,56794,881,13043,145,0.813237,0.186763,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,39,-11,35,-11,4,0,,,,,,,,,,,,,1,0,0,0,1,0,,,,919,2,,97,-3,,,3806,10,,,0.68,0.29,0.89,,,,0.773,0.664,0.882,,,,"local","1,5,6,3,4"
2020-05-28,2020-08-25T17:30:00.000+02:00,,4017,4,3242,2,770,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80808,0.19192,0.4867,0.5133,,,,,,,46.0,,90133,2455,59985,1598,13443,388,,,,,,,,828,,,,,,,,,,,,,,,,,0.816923,0.183077,,,,,,,,,,,0.0016,,73438,1986,58378,1584,13424,381,0.813041,0.186959,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,34,-5,30,-5,4,0,,,,,,,,,,,,,1,0,0,0,1,0,,,,922,3,,89,-8,,,3818,12,,,0.67,0.23,0.85,,,,0.781,0.67,0.891,,,,"local","1,5,6,3,4"
2020-05-29,2020-08-24T17:45:00.000+02:00,,4021,4,3245,3,771,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80802,0.19198,0.4865,0.5135,,,,,,,46.0,,93220,3087,61850,1865,14176,733,,,,,,,,1541,,,,,,,,,,,,,,,,,0.813537,0.186463,,,,,,,,,,,0.0013,,76036,2598,60235,1857,14152,728,0.809752,0.190248,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,33,-1,30,0,3,-1,,,,,,,,,,,,,0,-1,0,0,1,0,,,,924,2,,85,-4,,,3826,8,,,0.67,0.24,0.87,,,,0.778,0.667,0.89,,,,"local","1,5,6,3,4"
2020-05-30,2020-08-25T17:30:00.000+02:00,,4023,2,3248,3,770,-1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80836,0.19164,0.4865,0.5135,,,,,,,46.0,,95676,2456,63534,1684,14569,393,,,,,,,,911,,,,,,,,,,,,,,,,,0.813464,0.186536,,,,,,,,,,,0.0008,,78113,2077,61914,1679,14546,394,0.809757,0.190243,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,31,-2,28,-2,3,0,,,,,,,,,,,,,1,1,0,0,1,0,,,,925,1,,77,-8,,,3836,10,,,0.67,0.25,0.89,,,,0.777,0.665,0.89,,,,"local","1,5,6,3,4"
2020-05-31,2020-08-25T17:30:00.000+02:00,,4024,1,3248,0,771,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80816,0.19184,0.4866,0.5134,,,,,,,46.0,,95903,227,63667,133,14598,29,,,,,,,,0,,,,,,,,,,,,,,,,,0.793555,0.206445,,,,,,,,,,,0.0044,,78275,162,62048,134,14575,29,0.809783,0.190217,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,32,1,29,1,3,0,,,,,,,,,,,,,0,-1,0,0,1,0,,,,927,2,,64,-13,,,3850,14,,,0.67,0.25,0.9,,,,0.775,0.662,0.889,,,,"local","1,5,6,3,4"
2020-06-01,2020-08-25T17:30:00.000+02:00,,4025,1,3249,1,771,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4868,0.5132,,,,,,,46.0,,96625,722,64024,357,14883,285,,,,,,,,0,,,,,,,,,,,,,,,,,0.811386,0.188614,,,,,,,,,,,0.0014,,78917,642,62400,352,14856,281,0.807704,0.192296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,30,-2,26,-3,4,1,,,,,,,,,,,,,0,0,0,0,0,-1,,,,929,2,,62,-2,,,3853,3,,,0.67,0.25,0.91,,,,0.775,0.66,0.89,,,,"local","1,5,6,3,4"
2020-06-02,2020-08-25T17:30:00.000+02:00,,4029,4,3251,2,773,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8079,0.1921,0.487,0.513,,,,,,,46.0,,99056,2431,65234,1210,15665,782,,,,,,,,1855,,,,,,,,,,,,,,,,,0.806363,0.193637,,,,,,,,,,,0.0016,,80909,1992,63601,1201,15635,779,0.802678,0.197322,,,,,110,0,1,0,0.66,,0.44,0.56,,,84.0,84.0,,,27,-3,25,-1,2,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,929,0,,52,-10,,,3867,14,,,0.73,0.32,0.98,,,,0.774,0.658,0.891,,,,"local","1,5,6,3,4"
2020-06-03,2020-08-25T17:30:00.000+02:00,,4033,4,3253,2,774,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.8078,0.1922,0.4871,0.5129,,,,,,,46.0,,101675,2619,66546,1312,16471,806,,,,,,,,1544,,,,,,,,,,,,,,,,,0.801595,0.198405,,,,,,,,,,,0.0015,,83027,2118,64909,1308,16440,805,0.797908,0.202092,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,25,-2,22,-3,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,931,2,,42,-10,,,3881,14,,,0.62,0.2,0.85,,,,0.777,0.66,0.895,,,,"local","1,2,5,6,3,4"
2020-06-04,2020-08-25T17:30:00.000+02:00,,4038,5,3257,4,775,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80779,0.19221,0.4868,0.5132,,,,,,,46.0,,104018,2343,67808,1262,17058,587,,,,,,,,2065,,,,,,,,,,,,,,,,,0.799001,0.200999,,,,,,,,,,,0.0021,,84877,1850,66166,1257,17030,590,0.795303,0.204697,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,23,-2,22,0,1,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,931,0,,34,-8,,,3894,13,,,0.67,0.19,0.85,,,,0.78,0.662,0.898,,,,"local","1,5,6,3,4"
2020-06-05,2020-08-25T17:30:00.000+02:00,,4040,2,3259,2,776,1,,,,,,,,2,,,,,,,,,,,,,,,,,0.80768,0.19232,0.4867,0.5133,,,,,,,46.0,,108042,4024,70218,2410,18064,1006,,,,,,,,2706,,,,,,,,,,,,,,,,,0.795383,0.204617,,,,,,,,,,,0.0005,,88293,3416,68557,2391,18037,1007,0.791706,0.208294,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,-1,21,-1,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,933,2,,34,0,,,3896,2,,,0.67,0.19,0.86,,,,0.787,0.668,0.906,,,,"local","1,2,5,6,3,4"
2020-06-06,2020-08-25T17:30:00.000+02:00,,4044,4,3260,1,779,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4864,0.5136,,,,,,,46.0,,110378,2336,71731,1513,18527,463,,,,,,,,1933,,,,,,,,,,,,,,,,,0.794733,0.205267,,,,,,,,,,,0.0017,,90269,1976,70065,1508,18500,463,0.791114,0.208886,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-6,15,-6,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,934,1,,27,-7,,,3907,11,,,0.67,0.26,0.93,,,,0.781,0.661,0.9,,,,"local","1,5,6,3,4"
2020-06-07,2020-08-25T17:30:00.000+02:00,,4045,1,3263,3,777,-2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80767,0.19233,0.4865,0.5135,,,,,,,46.0,,111063,685,72151,420,18689,162,,,,,,,,0,,,,,,,,,,,,,,,,,0.794265,0.205735,,,,,,,,,,,0.0015,,90851,582,70484,419,18663,163,0.790649,0.209351,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,21,5,19,4,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,935,1,,26,-1,,,3909,2,,,0.67,0.24,0.92,,,,0.792,0.672,0.913,,,,"local","1,5,6,3"
2020-06-08,2020-08-25T17:30:00.000+02:00,,4051,6,3267,4,779,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80746,0.19254,0.4867,0.5133,,,,,,,46.0,,114341,3278,73968,1817,19633,944,,,,,,,,2790,,,,,,,,,,,,,,,,,0.790248,0.209752,,,,,,,,,,,0.0018,,93613,2762,72289,1805,19606,943,0.786648,0.213352,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,1,20,1,2,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,935,0,,31,5,,,3910,1,,,0.67,0.22,0.91,,,,0.792,0.67,0.914,,,,"local","1,5,6,3,4"
2020-06-09,2020-08-25T17:30:00.000+02:00,,4054,3,3271,4,778,-1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80785,0.19215,0.4864,0.5136,,,,,,,46.0,,117956,3615,76144,2176,20576,943,,,,,,,,2351,,,,,,,,,,,,,,,,,0.787262,0.212738,,,,,,,,,,,0.0008,,96732,3119,74455,2166,20549,943,0.783704,0.216296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,-4,17,-3,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,938,3,,31,0,,,3913,3,,,0.8,0.34,1.06,,,,0.803,0.68,0.925,,,,"local","1,5,6,3,4"
2020-06-10,2020-08-25T17:30:00.000+02:00,,4061,7,3273,2,779,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80775,0.19225,0.4862,0.5138,,,,,,,46.0,,123200,5244,80046,3902,21272,696,,,,,,,,3946,,,,,,,,,,,,,,,,,0.7900472,0.2099528,,,,,,,,,,,0.0013,,101330,4598,78344,3889,21244,695,0.786681,0.213319,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,0,17,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,940,2,,33,2,,,3918,5,,,0.8,0.36,1.08,,,,0.799,0.676,0.922,,,,"local","1,2,5,6,3,4"
2020-06-11,2020-08-25T17:30:00.000+02:00,,4064,3,3274,1,781,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8074,0.1926,0.486,0.514,,,,,,,46.0,,128010,4810,83524,3478,21965,693,,,,,,,,5372,,,,,,,,,,,,,,,,,0.7917792,0.2082208,,,,,,,,,,,0.0006,,105501,4171,81811,3467,21937,693,0.7507877,0.2492123,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,16,-1,0,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,941,1,,28,-5,,,3926,8,,,0.82,0.37,1.09,,,,0.813,0.689,0.937,,,,"local","1,5,6,3,4"
2020-06-12,2020-08-25T17:30:00.000+02:00,,4068,4,3278,4,785,4,,,,,,,,4,,,,,,,,,,,,,,,,,0.80679,0.19321,0.4857,0.5143,,,,,,,45.0,,135561,7551,88684,5160,23402,1437,,,,,,,,5997,,,,,,,,,,,,,,,,,0.7912139,0.2087861,,,,,,,,,,,0.0005,,112098,6597,86959,5148,23372,1435,0.7881647,0.2118353,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,3,19,3,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,941,0,,29,1,,,3929,3,,,0.82,0.39,1.11,,,,0.807,0.683,0.932,,,,"local","1,2,5,6,3,4"
2020-06-13,2020-08-25T17:30:00.000+02:00,,4076,8,3285,7,785,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4858,0.5142,,,,,,,45.0,,139489,3928,91589,2905,23909,507,,,,,,,,3719,,,,,,,,,,,,,,,,,0.7929921,0.2070079,,,,,,,,,,,0.002,,115510,3412,89846,2887,23879,507,0.7900286,0.2099714,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-3,15,-4,1,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,945,4,,31,2,,,3935,6,,,0.83,0.41,1.13,,,,0.808,0.684,0.933,,,,"local","1,2,5,6,3,4"
2020-06-14,2020-08-25T17:30:00.000+02:00,,4078,2,3287,2,785,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80722,0.19278,0.4856,0.5144,,,,,,,45.0,,140254,765,92122,533,23996,87,,,,,,,,0,,,,,,,,,,,,,,,,,0.7933481,0.2066519,,,,,,,,,,,0.0026,,116130,620,90375,529,23966,87,0.7461197,0.2096011,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-2,13,-2,1,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,946,1,,31,0,,,3937,2,,,0.93,0.46,1.2,,,,0.842,0.717,0.968,,,,"local","1,5,6,3,4"
2020-06-15,2020-08-25T17:30:00.000+02:00,,4084,6,3289,2,786,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80712,0.19288,0.4856,0.5144,,,,,,,45.0,,146534,6280,96196,4074,25390,1394,,,,,,,,6185,,,,,,,,,,,,,,,,,0.7911766,0.2088234,,,,,,,,,,,0.001,,121598,5468,94429,4054,25358,1392,0.7684587,0.2116924,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,4,16,3,2,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,946,0,,35,4,,,3939,2,,,0.93,0.49,1.22,,,,0.845,0.719,0.971,,,,"local","1,2,5,6,3,4"
2020-06-16,2020-08-25T17:30:00.000+02:00,,4094,10,3295,6,790,4,,,,,,,12,4,,,,,,,,,,,,,,,,,0.80661,0.19339,0.4852,0.5148,,,,,,,45.0,,152652,6118,100262,4066,26570,1180,,,,,,,,5364,,,,,,,,,,,,,,,,,0.7905103,0.2094897,,,,,,,,,,,0.0016,,126845,5247,98481,4052,26537,1179,0.7877346,0.2122654,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,0,17,1,1,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,946,0,,43,8,,,3941,2,,,0.93,0.46,1.19,,,,0.846,0.72,0.972,,,,"local","1,5,6,3,4"
