"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-06-24,2020-07-17T17:55:00.000+02:00,,4156,13,3354,9,797,2,,,,,,,,3,,,,,,,,,,,,,,,,,0.808,0.192,0.4845,0.5155,,,,,,,45.0,,164990,5321,130916,3867,34074,1454,,,,,,,,5029,,,,,,,,,,,,,,,,,0.7934784,0.2065216,,,,,,,,,,,0.0024,,164992,5321,129039,3854,34033,1453,0.7913008,0.2086992,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,2,15,2,0,0,0,0,0,0,0,0,,,,951,1,,71,10,,,3975,3,,,1.5,1.13,1.73,,,,0.949,0.824,1.075,,,,"local","1,2,3,4"
2020-06-25,2020-07-17T17:55:00.000+02:00,,4176,20,3376,22,797,0,,,,,,,,5,,,,,,,,,,,,,,,,,0.80901,0.19099,0.4852,0.5148,,,,,,,45.0,,170214,5224,135070,4154,35144,1070,,,,,,,,4777,,,,,,,,,,,,,,,,,0.7935305,0.2064695,,,,,,,,,,,0.0038,,170216,5224,133167,4128,35108,1075,0.7913653,0.2086347,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-1,13,-2,1,1,0,0,0,0,0,0,,,,952,1,,81,10,,,3985,10,,,1.45,1.12,1.69,,,,0.959,0.834,1.083,,,,"local","1,2,3,4"
2020-06-26,2020-07-17T17:55:00.000+02:00,,4220,44,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175942,5728,139909,4839,36033,889,,,,,,,,6431,,,,,,,,,,,,,,,,,0.7951996,0.2048004,,,,,,,,,,,0.0077,,175944,5728,137987,4820,35996,888,0.7931062,0.2068938,,,,,110,0,1,0,,,,,,,,,,,9,-5,8,-5,1,0,0,0,0,0,0,0,,,,,,,121,40,,,3989,4,,,1.44,1.14,1.68,,,,0.99,0.866,1.114,,,,"local","3,4"
2020-06-27,2020-07-17T17:55:00.000+02:00,,4252,32,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180937,4995,144360,4451,36577,544,,,,,,,,5296,,,,,,,,,,,,,,,,,0.7978468,0.2021532,,,,,,,,,,,0.0064,,180939,4995,142422,4435,36540,544,0.7958226,0.2041774,,,,,110,0,1,0,,,,,,,,,,,13,4,12,4,1,0,0,0,0,0,0,0,,,,,,,146,25,,,3996,7,,,1.5,1.26,1.77,,,,1.093,0.97,1.216,,,,"local","3,4"
2020-06-28,2020-07-17T17:55:00.000+02:00,,4265,13,3453,,803,,,,,,,,,0,,,,,,,,,,,,,,,,,0.81133,0.18867,0.4853,0.5147,,,,,,,45.0,,181688,751,145031,671,36657,80,,,,,,,,0,,,,,,,,,,,,,,,,,0.798242,0.201758,,,,,,,,,,,0.0173,,181690,751,143087,665,36620,80,0.7804026,0.2037761,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,9,-3,2,1,0,0,0,0,0,0,,,,954,,,151,5,,,4004,8,,,1.53,1.23,1.72,,,,1.176,1.055,1.297,,,,"local","1,3,4"
2020-06-29,2020-07-17T17:55:00.000+02:00,,4318,53,3473,20,826,23,,,,,,,,8,,,,,,,,,,,,,,,,,0.80786,0.19214,0.4848,0.5152,,,,,,,45.0,,189097,7409,151685,6654,37412,755,,,,,,,,8118,,,,,,,,,,,,,,,,,0.8021544,0.1978456,,,,,,,,,,,0.0072,,189099,7409,149708,6621,37374,754,0.8002266,0.1997734,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,5,14,5,2,0,0,0,0,0,0,0,,,,955,1,,202,51,,,4006,2,,,1.58,1.31,1.77,,,,1.188,1.067,1.308,,,,"local","1,2,3,4"
2020-06-30,2020-07-17T17:55:00.000+02:00,,4347,29,3527,54,818,-8,,,,,,,,13,,,,,,,,,,,,,,,,,0.81174,0.18826,0.4842,0.5158,,,,,,,45.0,,195823,6726,157552,5867,38271,859,,,,,,,,6533,,,,,,,,,,,,,,,,,0.8045633,0.1954367,,,,,,,,,,,0.0043,,195825,6726,155556,5848,38232,858,0.7903828,0.1972878,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,16,2,2,0,0,0,0,0,0,0,,,,955,0,,226,24,,,4011,5,,,1.57,1.33,1.76,,,,1.235,1.12,1.351,,,,"local","1,2,3,4"
2020-07-01,2020-07-17T17:55:00.000+02:00,,4401,54,3572,45,823,5,,,,,,,,3,,,,,,,,,,,,,,,,,0.81274,0.18726,0.4837,0.5163,,,,,,,45.0,,204480,8657,165426,7874,39054,783,,,,,,,,8796,,,,,,,,,,,,,,,,,0.8090082,0.1909918,,,,,,,,,,,0.0062,,204482,8657,163396,7840,39013,781,0.8072566,0.1927434,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,14,-2,2,0,0,0,0,0,0,0,,,,956,1,,271,45,,,4020,9,,,1.41,1.12,1.54,,,,1.194,1.081,1.306,,,,"local","1,2,3,4"
2020-07-02,2020-07-17T17:55:00.000+02:00,,4454,53,3614,42,833,10,,,,,,,,4,,,,,,,,,,,,,,,,,0.81268,0.18732,0.4825,0.5175,,,,,,,45.0,,214002,9522,174010,8584,39992,938,,,,,,,,10215,,,,,,,,,,,,,,,,,0.8131232,0.1868768,,,,,,,,,,,0.0056,,214005,9523,171951,8555,39948,935,0.8114762,0.1885238,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,6,19,5,3,1,0,0,0,0,0,0,,,,956,0,,320,49,,,4024,4,,,1.36,1.11,1.52,,,,1.226,1.116,1.337,,,,"local","1,2,3,4"
2020-07-03,2020-07-17T17:55:00.000+02:00,,4484,30,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223333,9331,182049,8039,41284,1292,,,,,,,,10865,,,,,,,,,,,,,,,,,0.815146,0.184854,,,,,,,,,,,0.0032,,223336,9331,179965,8014,41237,1289,0.8135776,0.1864224,,,,,110,0,1,0,,,,,,,,,,,17,-5,14,-5,3,0,0,0,0,0,0,0,,,,,,,343,23,,,4031,7,,,1.24,1.04,1.44,,,,1.239,1.131,1.348,,,,"local","3,4"
2020-07-04,2020-07-17T17:55:00.000+02:00,,4539,55,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230174,6841,188105,6056,42069,785,,,,,,,,7293,,,,,,,,,,,,,,,,,0.8172296,0.1827704,,,,,,,,,,,0.008,,230178,6842,186000,6035,42020,783,0.8157179,0.1842821,,,,,110,0,1,0,,,,,,,,,,,24,7,21,7,3,0,0,0,0,0,0,0,,,,,,,388,45,,,4041,10,,,1.24,0.98,1.38,,,,1.197,1.091,1.304,,,,"local","3,4"
2020-07-05,2020-07-17T17:55:00.000+02:00,,4554,15,3700,,842,,,,,,,,,0,,,,,,,,,,,,,,,,,0.81462,0.18538,0.4799,0.5201,,,,,,,44.0,,231065,891,188842,737,42223,154,,,,,,,,0,,,,,,,,,,,,,,,,,0.8172679,0.1827321,,,,,,,,,,,0.0167,,231078,900,186735,735,42174,154,0.8157608,0.1842392,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,20,-4,17,-4,3,0,0,0,0,0,0,0,,,,959,,,386,-2,,,4058,17,,,1.3,1.05,1.44,,,,1.219,1.114,1.324,,,,"local","1,3,4"
2020-07-06,2020-07-17T17:55:00.000+02:00,,4613,59,3741,41,862,20,,,,,,,268,12,,,,,,,,,,,,,,,,,0.81273,0.18727,0.4797,0.5203,,,,,,,44.0,,,,,,,,,,,,,,,10226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063,,240457,9379,186592,-143,51163,8989,0.7848079,0.2151921,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,2,19,2,3,0,0,0,0,0,0,0,,,,961,2,,445,59,,,4058,0,,,1.24,0.96,1.35,,,,1.22,1.114,1.325,,,,"local","1,2,3,4"
2020-07-07,2020-07-17T17:55:00.000+02:00,,4674,61,3793,52,857,-5,,,,,,,,5,,,,,,,,,,,,,,,,,0.8157,0.1843,0.4793,0.5207,,,,,,,44.0,,,,,,,,,,,,,,,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,,249684,9227,196100,9508,50756,-407,0.7943903,0.2056097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,24,2,23,4,1,-2,0,0,0,0,0,0,,,,962,1,,490,45,,,4074,16,,,1.13,0.93,1.31,,,,1.236,1.133,1.339,,,,"local","1,2,3,4"
2020-07-08,2020-07-17T17:55:00.000+02:00,,4733,59,3854,61,865,8,,,,,,,,28,,,,,,,,,,,,,,,,,0.8167,0.1833,0.4798,0.5202,,,,,,,44.0,,,,,,,,,,,,,,,11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058,,259930,10246,203261,7161,52448,1692,0.7948918,0.2051082,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,26,2,24,1,2,1,0,0,0,0,0,0,,,,966,4,,546,56,,,4077,3,,,1.21,0.97,1.35,,,,1.245,1.143,1.346,,,,"local","1,2,3,4"
2020-07-09,2020-07-17T17:55:00.000+02:00,,4777,44,3901,47,876,11,,,,,,,,14,,,,,,,,,,,,,,,,,0.81662,0.18338,0.4811,0.5189,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,,269574,9644,211858,8597,54579,2131,0.7951523,0.2048477,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,0,3,1,0,0,0,0,0,0,,,,967,1,,577,31,,,4090,13,,,1.23,1.02,1.39,,,,1.243,1.143,1.343,,,,"local","2,3,4"
2020-07-10,2020-07-17T17:55:00.000+02:00,,4842,65,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151,,273868,4294,,,,,,,,,,,110,0,1,0,,,,,,,,,,,31,4,29,5,2,-1,0,0,0,0,0,0,,,,,,,622,45,,,4110,20,,,1.22,0.97,1.34,,,,1.214,1.116,1.313,,,,"local",""
2020-07-11,2020-07-17T17:55:00.000+02:00,,4925,83,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132,,280144,6276,,,,,,,,,,,111,1,1,0,,,,,,,,,,,36,5,33,4,3,1,0,0,0,0,0,0,,,,,,,660,38,,,4154,44,,,1.27,1.04,1.4,,,,1.229,1.131,1.327,,,,"local",""
2020-07-12,2020-07-17T17:55:00.000+02:00,,4956,31,4073,,883,,,,,,,,166,0,,,,,37,,,,,,,,,,,,0.82183,0.17817,0.482,0.518,,,,,,,43.5,,283920,,232247,,51673,,,,,,,,,,,,,,,,,,,,,,,,,,0.8180015,0.1819985,,,,,,,,,,,0.0082,,283921,3777,230026,,51523,,0.8170017,0.1829983,0.48,0.52,,,111,0,1,0,0.67,0.33,0.441,0.559,,,84.0,85.0,,,38,2,34,1,4,1,0,0,0,0,0,0,,,,969,,,659,-1,,,4186,32,,,1.24,1.01,1.36,,,,1.263,1.166,1.36,,,,"local","3"
2020-07-13,2020-07-17T17:55:00.000+02:00,,5056,100,4148,75,908,25,,,,,,,,18,,,,,,,,,,,,,,,,,0.82041,0.17959,0.48,0.52,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114,,292712,8791,235038,5012,57673,6150,0.8029695,0.1970305,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,47,9,44,10,3,-1,0,0,0,0,0,0,,,,974,5,,747,88,,,4198,12,,,1.4,1.16,1.51,,,,1.276,1.178,1.374,,,,"local","3,4"
2020-07-14,2020-07-17T17:55:00.000+02:00,,5122,66,4214,66,908,0,,,,,,,,,,,,,,,,,,,,,,,,,0.82273,0.17727,0.48,0.52,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065,,302812,10100,244956,9918,57856,183,0.8089376,0.1910624,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,38,-9,34,-10,4,1,0,0,0,0,0,0,,,,981,7,,761,14,,,4250,52,,,1.42,1.23,1.56,,,,1.312,1.218,1.407,,,,"local","4"
2020-07-15,2020-07-17T17:55:00.000+02:00,,5285,163,4357,143,928,20,,,,,,,,,,,,,,,,,,,,,,,,,0.82441,0.17559,0.48,0.52,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132,,315192,12380,257005,12049,57951,95,0.8160029,0.1839971,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,41,3,36,2,5,1,0,0,0,0,0,0,,,,986,5,,896,135,,,4278,28,,,1.36,1.15,1.47,,,,1.274,1.182,1.367,,,,"local","3,4"
2020-07-16,2020-07-17T18:15:00.000+02:00,,5409,124,4396,39,1013,85,,,,,,,,,,,,,,,,,,,,,,,,,0.81272,0.18728,0.48,0.52,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118,,325741,10549,265934,8929,59807,1856,0.8163971,0.1836029,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,39,-2,35,-1,4,-1,0,0,0,0,0,0,,,,988,2,,965,69,,,4333,55,,,1.26,1.1,1.41,,,,1.377,1.286,1.468,,,,"local","4"
