"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-05-22,2020-06-21T16:45:00.000+02:00,,3990,9,3228,9,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80902,0.19098,0.4869,0.5131,,,,,,,46.0,,66653,929,52454,1227,14199,-298,,,,,,,,,,,,,,,,,,,,,,,,,0.786971,0.213029,,,,,,,,,,,0.0082,,67190,1103,52454,1227,14199,-298,0.786971,0.213029,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,55,4,47,1,8,3,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,588,9,,5,119,-1,,,3763,10,,,"local","3,4"
2020-05-23,2020-06-21T16:45:00.000+02:00,,3992,2,3230,2,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80912,0.19088,0.4872,0.5128,,,,,,,46.0,,67729,1076,53378,924,14351,152,,,,,,,,,,,,,,,,,,,,,,,,,0.788111,0.211889,,,,,,,,,,,0.0018,,68302,1112,53378,924,14351,152,0.788111,0.211889,0.49,0.51,,,109,1,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,43,-12,36,-11,7,-1,,,,,,,,,,,,,1,0,0,0,1,0,,,,4,588,0,,5,111,-8,,,3772,9,,,"local","3,4"
2020-05-24,2020-06-21T16:45:00.000+02:00,,3993,1,3231,1,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80917,0.19083,0.4873,0.5127,,,,,,,46.0,,68107,378,53766,388,14341,-10,,,,,,,,,,,,,,,,,,,,,,,,,0.789434,0.210566,,,,,,,,,,,0.0152,,68368,66,53766,388,14341,-10,0.789434,0.210566,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,41,-2,37,1,4,-3,,,,,,,,,,,,,1,0,0,0,1,0,,,,5,588,0,,4,100,-11,,,3784,12,,,"local","3,4"
2020-05-25,2020-06-21T16:45:00.000+02:00,,3995,2,3233,2,762,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80926,0.19074,0.4873,0.5127,,,,,,,46.0,,68829,722,54297,531,14532,191,,,,,,,,,,,,,,,,,,,,,,,,,0.788868,0.211132,,,,,,,,,,,0.0026,,69152,784,54297,531,14532,191,0.788868,0.211132,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,44,3,39,2,5,1,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,590,2,,4,100,0,,,3786,2,,,"local","3,4"
2020-05-26,2020-06-21T16:45:00.000+02:00,,4001,6,3237,4,764,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80905,0.19095,0.4869,0.5131,,,,,,,46.0,,70148,1319,55355,1058,14793,261,,,,,,,,,,,,,,,,,,,,,,,,,0.789117,0.210883,,,,,,,,,,,0.0048,,70399,1247,55355,1058,14793,261,0.789117,0.210883,0.49,0.51,,,110,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,50,6,46,7,4,-1,,,,,,,,,,,,,1,0,0,0,1,0,,,,3,592,2,,3,98,-2,,,3793,7,,,"local","3,4"
2020-05-27,2020-06-21T16:45:00.000+02:00,,4008,7,3240,3,768,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80838,0.19162,0.4871,0.5129,,,,,,,46.0,,71098,950,56246,891,14852,59,,,,,,,,339,,,,,,,,,,,,,,,,,0.791105,0.208895,,,,,,,,,,,0.0067,,71442,1043,56246,891,14852,59,0.791105,0.208895,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,39,-11,35,-11,4,0,,,,,,,,,,,,,1,0,0,0,1,0,,,,2,597,5,,3,95,-3,,,3803,10,,,"local","3,4"
2020-05-28,2020-06-21T16:45:00.000+02:00,,4012,4,3242,2,770,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80808,0.19192,0.4867,0.5133,,,,,,,46.0,,72996,1898,57808,1562,15188,336,,,,,,,,828,,,,,,,,,,,,,,,,,0.791934,0.208066,,,,,,,,,,,0.002,,73428,1986,57808,1562,15188,336,0.791934,0.208066,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,34,-5,30,-5,4,0,,,,,,,,,,,,,1,0,0,0,1,0,,,,1,600,3,,3,87,-8,,,3815,12,,,"local","3,4"
2020-05-29,2020-06-21T16:45:00.000+02:00,,4016,4,3245,3,771,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80802,0.19198,0.4865,0.5135,,,,,,,46.0,,74366,1370,58886,1078,15480,292,,,,,,,,1541,,,,,,,,,,,,,,,,,0.79184,0.20816,,,,,,,,,,,0.0015,,76026,2598,58886,1078,15480,292,0.79184,0.20816,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,33,-1,30,0,3,-1,,,,,,,,,,,,,0,-1,0,0,1,0,,,,1,604,4,,2,84,-3,,,3822,7,,,"local","3,4"
2020-05-30,2020-06-21T16:45:00.000+02:00,,4018,2,3248,3,770,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.80836,0.19164,0.4865,0.5135,,,,,,,46.0,,75432,1066,59847,961,15585,105,,,,,,,,911,,,,,,,,,,,,,,,,,0.79339,0.20661,,,,,,,,,,,0.001,,78103,2077,59847,961,15585,105,0.79339,0.20661,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,31,-2,28,-2,3,0,,,,,,,,,,,,,1,1,0,0,1,0,,,,1,606,2,,3,76,-8,,,3832,10,,,"local","3,4"
2020-05-31,2020-06-21T16:45:00.000+02:00,,4019,1,3248,0,771,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80816,0.19184,0.4866,0.5134,,,,,,,46.0,,75594,162,59988,141,15606,21,,,,,,,,0,,,,,,,,,,,,,,,,,0.793555,0.206445,,,,,,,,,,,0.0062,,78265,162,59988,141,15606,21,0.793555,0.206445,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,32,1,29,1,3,0,,,,,,,,,,,,,0,-1,0,0,1,0,,,,1,608,2,,3,63,-13,,,3846,14,,,"local","3"
2020-06-01,2020-06-21T16:45:00.000+02:00,,4020,1,3249,1,771,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4868,0.5132,,,,,,,46.0,,78026,2432,61617,1629,16409,803,,,,,,,,0,,,,,,,,,,,,,,,,,0.789698,0.210302,,,,,,,,,,,0.0016,,78907,642,61617,1629,16409,803,0.789698,0.210302,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,30,-2,26,-3,4,1,,,,,,,,,,,,,0,0,0,0,0,-1,,,,1,610,2,,3,61,-2,,,3849,3,,,"local","3,4"
2020-06-02,2020-06-21T16:45:00.000+02:00,,4024,4,3251,2,773,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8079,0.1921,0.487,0.513,,,,,,,46.0,,79484,1458,62102,485,17382,973,,,,,,,,1855,,,,,,,,,,,,,,,,,0.781314,0.218686,,,,,,,,,,,0.002,,80899,1992,62102,485,17382,973,0.781314,0.218686,,,,,110,0,1,0,0.66,,0.44,0.56,,,84.0,84.0,,,27,-3,25,-1,2,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,1,612,2,,3,53,-8,,,3861,12,,,"local","3,4"
2020-06-03,2020-06-21T16:45:00.000+02:00,,4028,4,3253,2,774,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8078,0.1922,0.4871,0.5129,,,,,,,46.0,,,,,,,,,,,,,,,1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019,,83017,2118,63476,1374,18901,1519,0.770555,0.229445,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,25,-2,22,-3,3,1,,,,,,,0,,0,,0,,0,0,0,0,0,0,,,,1,613,1,,2,43,-10,,,3875,14,,,"local","1,2,3,4"
2020-06-04,2020-06-21T16:45:00.000+02:00,,4033,5,3257,4,775,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80779,0.19221,0.4868,0.5132,,,,,,,46.0,,,,,,,,,,,,,,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027,,84866,1849,65141,1665,18532,-369,0.778519,0.221481,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,23,-2,22,0,1,-2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,618,5,,3,35,-8,,,3888,13,,,"local","1,3,4"
2020-06-05,2020-06-21T16:45:00.000+02:00,,4035,2,3259,2,776,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80768,0.19232,0.4867,0.5133,,,,,,,46.0,,,,,,,,,,,,,,,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,88282,3416,66072,931,18862,330,0.777922,0.222078,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,-1,21,-1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,622,4,,3,35,0,,,3890,2,,,"local","2,3,4"
2020-06-06,2020-06-21T16:45:00.000+02:00,,4039,4,3260,1,779,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4864,0.5136,,,,,,,46.0,,,,,,,,,,,,,,,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,90258,1976,67412,1340,20639,1777,0.765602,0.234398,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-6,15,-6,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,622,0,,2,28,-7,,,3901,11,,,"local","3,4"
2020-06-07,2020-06-21T16:45:00.000+02:00,,4040,1,3263,3,777,-2,,,,,,,,,,,,,,,,,,,,,,,,,0.80767,0.19233,0.4865,0.5135,,,,,,,46.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017,,90840,582,68465,1053,19769,-870,0.775948,0.224052,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,21,5,19,4,2,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,623,1,,2,27,-1,,,3903,2,,,"local","3,4"
2020-06-08,2020-06-21T16:45:00.000+02:00,,4046,6,3267,4,779,2,,,,,,,,,,,,,,,,,,,,,,,,,0.80746,0.19254,0.4867,0.5133,,,,,,,46.0,,,,,,,,,,,,,,,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022,,93601,2761,68995,530,19919,150,0.775975,0.224025,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,1,20,1,2,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,625,2,,2,32,5,,,3904,1,,,"local","3,4"
2020-06-09,2020-06-21T16:45:00.000+02:00,,4049,3,3271,4,778,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.80785,0.19215,0.4864,0.5136,,,,,,,46.0,,,,,,,,,,,,,,,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,96720,3119,70719,1724,20484,565,0.775402,0.224598,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,-4,17,-3,1,-1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,629,4,,2,32,0,,,3907,3,,,"local","3,4"
2020-06-10,2020-06-21T16:45:00.000+02:00,,4056,7,3273,2,779,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80775,0.19225,0.4862,0.5138,,,,,,,46.0,,,,,,,,,,,,,,,3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015,,101318,4598,72370,1651,25862,5378,0.736725,0.263275,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,0,17,0,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,634,5,,3,33,1,,,3913,6,,,"local","1,2,3,4"
2020-06-11,2020-06-21T16:45:00.000+02:00,,4059,3,3274,1,781,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8074,0.1926,0.486,0.514,,,,,,,46.0,,,,,,,,,,,,,,,5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,105489,4171,76488,4118,25389,-473,0.7507877,0.2492123,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,16,-1,0,-1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,635,1,,2,28,-5,,,3921,8,,,"local","1,3,4"
2020-06-12,2020-06-23T17:00:00.000+02:00,,4063,4,3278,4,785,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80679,0.19321,0.4857,0.5143,,,,,,,45.0,,,,,,,,,,,,,,,5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,112086,6597,81894,5406,24168,-1221,0.7721333,0.2278667,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,3,19,3,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,640,5,,3,29,1,,,3924,3,,,"local","2,3,4"
2020-06-13,2020-06-23T17:00:00.000+02:00,,4071,8,3285,7,785,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4858,0.5142,,,,,,,45.0,,,,,,,,,,,,,,,3719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023,,115498,3412,82575,681,24029,-139,0.7745957,0.2254043,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-3,15,-4,1,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,643,3,,3,31,2,,,3930,6,,,"local","1,2,3,4"
2020-06-14,2020-06-23T17:00:00.000+02:00,,4073,2,3287,2,785,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80722,0.19278,0.4856,0.5144,,,,,,,45.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032,,116118,620,82779,204,28167,4138,0.7461197,0.2538803,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-2,13,-2,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,644,1,,3,31,0,,,3932,2,,,"local","1,3,4"
2020-06-15,2020-06-21T16:45:00.000+02:00,,4079,6,3289,2,786,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80712,0.19288,0.4856,0.5144,,,,,,,45.0,,,,,,,,,,,,,,,6185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,121586,5468,89809,7030,27060,-1107,0.7684587,0.2315413,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,3,16,3,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,645,1,,3,35,4,,,3934,2,,,"local","1,2,3,4"
2020-06-16,2020-06-21T16:45:00.000+02:00,,4089,10,3295,6,790,4,,,,,,,12,,,,,,,,,,,,,,,,,,0.80661,0.19339,0.4852,0.5148,,,,,,,45.0,,,,,,,,,,,,,,,5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019,,126832,5246,94036,4227,30035,2975,0.7579209,0.2420791,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,1,17,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,650,5,,3,43,8,,,3936,2,,,"local","1,3,4"
2020-06-17,2020-06-24T16:45:00.000+02:00,,4092,3,3299,4,792,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8064,0.1936,0.4855,0.5145,,,,,,,45.0,,,,,,,,,,,,,,,5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,,133282,6450,96358,2322,36143,6108,0.7272247,0.2727753,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-3,13,-4,2,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,652,2,,3,41,-2,,,3941,5,,,"local","1,2,3,4"
2020-06-18,2020-06-24T16:45:00.000+02:00,,4099,7,3307,8,792,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,139746,6464,104984,8626,33513,-2630,0.7580236,0.2419764,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,2,15,2,2,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,948,296,,3,44,3,,,3945,4,,,"local","2,3,4"
2020-06-19,2020-06-24T16:45:00.000+02:00,,4108,9,3314,7,791,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,147114,7368,110987,6003,33116,-397,0.7701922,0.2298078,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-3,14,-1,0,-2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,948,0,,2,46,2,,,3952,7,,,"local","1,2,3,4"
2020-06-20,2020-06-24T16:45:00.000+02:00,,4124,16,3326,12,794,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029,,152702,5588,115549,4562,32465,-651,0.7806626,0.2193374,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,1,14,0,1,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,949,1,,2,58,12,,,3956,4,,,"local","1,2,3,4"
2020-06-21,2020-06-24T16:45:00.000+02:00,,4124,0,3326,0,795,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,153015,313,115583,34,33785,1320,0.7738137,0.2261863,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,3,16,2,2,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,950,1,,2,55,-3,,,3959,3,,,"local","1,2,3,4"
2020-06-22,2020-06-24T16:45:00.000+02:00,,4137,13,3332,6,801,6,,,,,,,,,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,,155995,2980,120236,4653,34645,860,0.7763121,0.2236879,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,-1,16,0,1,-1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,950,0,,2,68,13,,,3959,0,,,"local","1,2,3,4"
2020-06-23,2020-06-24T17:30:00.000+02:00,,4140,3,3345,13,795,-6,,,,,,,,,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19,,156089,94,122241,2005,33848,-797,0.7831494,0.2168506,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-4,13,-3,0,-1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,950,0,,1,65,-3,,,3965,6,,,"local","2,4"
