"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-07-19,2020-07-20T18:35:00.000+02:00,,5639,34,4591,35,1048,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.81415,0.18585,0.48,0.52,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0539,,348610,3866,284010,,64600,,0.8146926,0.1853074,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,53,,46,,7,,0,0,0,0,0,0,,,,990,,,1065,,,,4464,,,,1.17,1.0,1.3,,,,1.319,1.233,1.404,,,,"local",""
2020-07-20,2020-07-21T18:25:00.000+02:00,,5725,86,4662,71,1063,15,,,,,,,,,,,,,,,,,,,,,,,,,0.81432,0.18568,0.48,0.52,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,357637,9027,291115,7105,66522,1922,0.8139958,0.1860042,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,55,2,50,4,5,-2,0,0,0,0,0,0,,,,1001,11,,1136,71,,,4479,15,,,1.04,0.89,1.18,,,,1.318,1.231,1.405,,,,"local",""
2020-07-21,2020-07-22T19:45:00.000+02:00,,5854,129,4775,113,1079,16,,,,,,,,,,,,,,,,,,,,,,,,,0.81568,0.18432,0.48,0.52,,,,,,,43.0,,,19079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,370539,12902,300674,9559,69865,3343,0.8114482,0.1885518,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,59,4,54,4,5,0,0,0,0,0,0,0,,,,1006,5,,1214,78,,,4530,51,,,1.11,0.95,1.25,,,,1.273,1.189,1.357,,,,"local",""
2020-07-22,2020-07-23T17:55:00.000+02:00,,5952,98,4852,77,1100,21,,,,,,,,,,,,,,,,,,,,,,,,,0.81519,0.18481,0.48,0.52,,,,,,,43.0,,,8928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,375256,4717,303951,3277,71305,1440,0.8099831,0.1900169,0.48,0.52,,,112,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,57,-2,56,2,1,-4,0,0,0,0,0,0,,,,1008,2,,1250,36,,,4591,61,,,1.2,0.99,1.3,,,,1.293,1.21,1.376,,,,"local",""
2020-07-23,2020-07-24T18:25:00.000+02:00,,6056,104,4936,84,1120,20,,,,,,,,,,,,,,,,,,,,,,,,,0.81506,0.18494,0.48,0.52,,,,,,,43.0,,,17964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,387437,12181,312717,8766,74720,3415,0.8071428,0.1928572,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,51,-6,48,-8,3,2,0,0,0,0,0,0,,,,1012,4,,1298,48,,,4647,56,,,1.01,0.83,1.13,,,,1.268,1.186,1.35,,,,"local",""
2020-07-24,2020-07-25T17:40:00.000+02:00,,6189,133,5047,111,1142,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394582,7145,318405,5688,76177,1457,0.8069425,0.1930575,,,,,112,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-07-25,2020-07-26T17:30:00.000+02:00,,6272,83,5121,74,1151,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399477,4895,321989,3584,77488,1311,0.8060264,0.1939736,,,,,112,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-07-26,2020-07-27T18:35:00.000+02:00,,6321,49,5163,42,1158,7,,,,,,,,,,,,,,,,,,,,,,,,,0.8168,0.1832,0.48,0.52,,,,,,,42.0,,,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,400903,1426,322996,1007,77907,419,0.8056712,0.1943288,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,61,,55,,6,,0,0,0,0,0,0,,,,1015,,,1382,,,,4825,,,,1.01,0.8,1.11,,,,1.239,1.159,1.318,,,,"local",""
2020-07-27,2020-07-28T17:30:00.000+02:00,,6375,54,5206,43,1169,11,,,,,,,,,,,,,,,,,,,,,,,,,0.81663,0.18337,0.48,0.52,,,,,,,42.0,,,16964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,410443,9540,330035,7039,80408,2501,0.8040946,0.1959054,0.48,0.52,,,113,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,55,-6,50,-5,5,-1,0,0,0,0,0,0,,,,1019,4,,1407,25,,,4855,30,,,1.03,0.83,1.14,,,,1.261,1.18,1.342,,,,"local",""
2020-07-28,2020-07-29T17:50:00.000+02:00,,6533,158,5345,139,1188,19,,,,,,,,,,,,,,,,,,,,,,,,,0.81815,0.18185,0.48,0.52,,,,,,,42.0,,,9819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,416012,5569,334342,4307,81670,1262,0.8036835,0.1963165,0.48,0.52,,,114,1,1,0,0.67,0.33,0.45,0.55,,,84.0,85.0,,,59,4,55,5,4,-1,0,0,0,0,0,0,,,,1020,1,,1460,53,,,4959,104,,,0.92,0.74,1.05,,,,1.164,1.085,1.244,,,,"local",""
2020-07-29,2020-07-30T18:45:00.000+02:00,,6616,83,5413,68,1203,15,4981,20,4011,15,970,5,310,17,258,15,52,2,92,6,69,3,23,3,1233,40,1075,35,158,5,0.81817,0.18183,,,,,,,,,,,566819,8442,464773,6621,102046,1821,164749,2166,137834,1897,26915,269,370370,4852,301778,3756,68592,1096,13460,1047,8837,633,4623,414,18240,377,16324,335,1916,42,0.8199672,0.1800328,,,,,,,,,,,0.01,,420265,4253,,,,,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,63,4,57,2,6,2,0,0,0,0,0,0,,,,,,,1475,15,,,5027,68,,,1.0,0.82,1.13,,,,1.216,1.137,1.295,,,,"local",""
2020-07-30,2020-07-31T17:40:00.000+02:00,,6695,79,5481,68,1214,11,4937,30,3981,25,956,5,317,11,263,9,54,2,95,3,72,3,23,0,1346,34,1165,31,181,3,0.81867,0.18133,,,,,,,,,,,578592,11773,474429,9656,104163,2117,166380,3307,139331,2824,27049,483,377263,7365,307320,5977,69943,1388,13881,452,9110,299,4771,153,21068,648,18668,556,2400,92,0.8199716,0.1800284,,,,,,,,,,,0.0066,,425227,4962,,,,,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,55,-8,48,-9,7,1,0,0,0,0,0,0,,,,,,,1389,-86,,,5192,165,,,0.98,0.78,1.09,,,,1.188,1.109,1.266,,,,"local",""
2020-07-31,2020-08-01T17:25:00.000+02:00,,6793,98,5558,77,1235,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588965,10373,483026,8597,105939,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-01,2020-08-02T17:25:00.000+02:00,,6855,62,5606,48,1249,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596354,7389,489145,6119,107209,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-02,2020-08-03T17:35:00.000+02:00,,6864,9,5613,7,1251,2,4995,5,4026,4,969,1,325,0,269,0,56,0,99,1,74,0,25,1,1445,3,1244,3,201,0,0.81774,0.18226,,,,,,,,,,,597377,1023,490002,857,107375,166,171296,215,143431,167,27865,48,388613,740,316818,635,71795,105,14765,24,9679,15,5086,9,22703,45,20074,41,2629,4,0.8202559,0.1797441,,,,,,,,,,,0.0088,,432941,,,,,,0.8,0.2,0.48,0.52,,,118,1,1,0,0.68,0.32,0.45,0.55,,,,,,,61,,54,,7,,0,0,0,0,0,0,,,,,,,1248,,,,5498,,,,0.86,0.67,0.99,,,,1.136,1.058,1.215,,,,"local",""
2020-08-03,2020-08-04T17:55:00.000+02:00,,6917,53,5662,49,1255,4,5006,13,4037,13,969,0,337,13,281,12,56,1,102,3,77,3,25,0,1472,24,1267,21,205,3,0.81856,0.18144,,,,,,,,,,,604696,7319,496164,6162,108532,1157,172680,1412,144677,1269,28003,143,393105,4576,320735,3984,72370,592,15668,906,10206,530,5462,376,23243,425,20546,379,2697,46,0.8205181,0.1794819,,,,,,,,,,,0.0072,,435902,2961,,,,,0.8,0.2,0.48,0.52,,,118,0,1,0,0.68,0.32,0.45,0.55,,,,,,,59,-2,52,-2,7,0,0,0,0,0,0,0,,,,,,,1262,14,,,5537,39,,,0.8,0.6,0.93,,,,1.104,1.024,1.183,,,,"local",""
2020-08-04,2020-08-05T17:40:00.000+02:00,,7007,90,5741,79,1266,11,5212,35,4222,30,990,5,440,29,369,25,71,4,101,4,75,3,26,1,1254,24,1075,21,179,3,0.81932,0.18068,,,,,,,,,,,613923,9227,503974,7810,109949,1417,189257,2882,159103,2448,30154,434,405078,5357,331424,4719,73654,638,16751,815,10921,480,5830,335,2837,83,2526,77,311,6,0.8209075,0.1790925,,,,,,,,,,,0.0101,,439318,3416,,,,,0.8,0.2,0.48,0.52,,,118,0,1,0,0.68,0.32,0.45,0.55,,,,,,,47,-12,42,-10,5,-2,0,0,0,0,0,0,,,,,,,1266,4,,,5623,86,,,0.91,0.68,1.01,,,,1.083,1.003,1.162,,,,"local",""
2020-08-05,2020-08-06T17:30:00.000+02:00,,7073,66,5795,54,1278,12,5244,35,4247,28,997,7,437,0,366,0,71,0,105,4,78,3,27,1,1287,27,1104,23,183,4,0.81931,0.18069,,,,,,,,,,,623994,10071,512597,8623,111397,1448,191931,2686,161320,2229,30611,457,411732,6663,337311,5896,74421,767,17404,653,11362,441,6042,212,2927,69,2604,57,323,12,0.8214775,0.1785225,,,,,,,,,,,0.0066,,442746,3428,,,,,0.8,0.2,0.48,0.52,,,119,1,1,0,0.68,0.32,0.45,0.55,,,,,,,51,4,42,0,9,4,0,0,0,0,0,0,,,,,,,1204,-62,,,5750,127,,,0.74,0.58,0.91,,,,1.115,1.035,1.195,,,,"local",""
2020-08-06,2020-08-10T14:00:00.000+02:00,,7113,40,5828,33,1285,7,,,,,,,,,,,,,,,,,,,,,,,,,0.81934,0.18066,,,,,,,,,,,631466,7472,518923,6326,112543,1146,,,,,,,,,,,,,,,,,,,,,,,,,0.821775,0.178225,,,,,,,,,,,0.0067,,445079,2333,,,,,0.8,0.2,0.48,0.52,,,119,0,1,0,0.68,0.32,0.45,0.55,,,,,,,48,-3,42,0,6,-3,0,0,0,0,0,0,,,,,,,1146,-58,,,5848,98,,,0.8,0.58,0.92,,,,1.106,1.025,1.186,,,,"local",""
2020-08-07,2020-08-08T17:25:00.000+02:00,,7169,56,5874,46,1295,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639267,7801,525783,6860,113484,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-08,2020-08-09T17:30:00.000+02:00,,7205,36,5903,29,1302,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645842,6575,531619,5836,114223,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-09,2020-08-10T17:35:00.000+02:00,,7216,11,5910,7,1306,4,,,,,,,,,,,,,,,,,,,,,,,,,0.81901,0.18099,,,,,,,,,,,647643,1801,533136,1517,114507,284,,,,,,,,,,,,,,,,,,,,,,,,,0.8231943,0.1768057,,,,,,,,,,,0.0211,,449807,,,,,,0.8,0.2,0.48,0.52,,,121,1,1,0,0.68,0.32,0.45,0.55,,,,,,,40,,34,,6,,0,0,0,0,0,0,,,,,,,925,,,,6170,,,,0.72,0.5,0.86,,,,1.034,0.953,1.115,,,,"local",""
2020-08-10,2020-08-11T17:35:00.000+02:00,,7242,26,5935,25,1307,1,,,,,,,,,,,,,,,,,,,,,,,,,0.81952,0.18048,,,,,,,,,,,653707,6064,538640,5504,115067,560,,,,,,,,,,,,,,,,,,,,,,,,,0.8239777,0.1760223,,,,,,,,,,,0.0043,,451407,1600,,,,,0.8,0.2,0.48,0.52,,,122,1,1,0,0.68,0.32,0.46,0.54,,,,,,,45,5,41,7,4,-2,0,0,0,0,0,0,,,,,,,898,-27,,,6222,52,,,0.79,0.56,0.93,,,,1.024,0.942,1.106,,,,"local",""
2020-08-11,2020-08-12T17:30:00.000+02:00,,7300,58,5979,44,1321,14,,,,,,,,,,,,,,,,,,,,,,,,,0.81904,0.18096,,,,,,,,,,,661307,7600,545187,6547,116120,1053,,,,,,,,,,,,,,,,,,,,,,,,,0.8244083,0.1755917,,,,,,,,,,,0.0076,,453698,2291,,,,,0.8,0.2,0.48,0.52,,,122,0,1,0,0.68,0.32,0.46,0.54,,,,,,,44,-1,41,0,3,-1,0,0,0,0,0,0,,,,,,,913,15,,,6262,40,,,0.77,0.58,0.95,,,,0.998,0.915,1.081,,,,"local",""
2020-08-12,2020-08-13T17:30:00.000+02:00,,7368,68,6038,59,1330,9,,,,,,,,,,,,,,,,,,,,,,,,,0.81949,0.18051,,,,,,,,,,,667333,6026,550382,5195,116951,831,,,,,,,,,,,,,,,,,,,,,,,,,0.8247487,0.1752513,,,,,,,,,,,0.0116,,455347,1649,,,,,0.8,0.2,0.48,0.52,,,122,0,1,0,0.68,0.32,0.46,0.54,,,,,,,38,-6,37,-4,1,-2,0,0,0,0,0,0,,,,,,,832,-81,,,6414,152,,,0.72,0.48,0.86,,,,1.025,0.941,1.108,,,,"local",""
2020-08-13,2020-08-14T16:55:00.000+02:00,,7405,37,6071,33,1334,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672717,5384,554995,4613,117722,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067,,456963,1616,,,,,0.8,0.2,0.48,0.52,,,122,0,1,0,0.68,0.32,0.46,0.54,,,,,,,38,0,35,-2,3,2,0,0,0,0,0,0,,,,,,,783,-49,,,6500,86,,,0.79,0.52,0.91,,,,1.052,0.968,1.136,,,,"local",""
2020-08-14,2020-08-15T16:35:00.000+02:00,,7439,34,6097,26,1342,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682119,9402,563374,8379,118745,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-15,2020-08-16T17:20:00.000+02:00,,7458,19,6112,15,1346,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685126,3007,565896,2522,119230,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-16,2020-08-17T17:35:00.000+02:00,,7469,11,6118,6,1351,5,5246,3,4229,3,1017,0,465,0,392,0,73,0,126,4,89,2,37,2,1632,4,1408,1,224,3,0.81912,0.18088,,,,,,,,,,,685935,809,566417,521,119518,288,198469,193,166287,165,32182,28,442436,0,366321,0,76115,0,23588,552,15042,299,8546,253,21442,23,18767,16,2675,7,0.825759,0.174241,,,,,,,,,,,0.0143,,460976,,,,,,0.8,0.2,0.48,0.52,,,124,1,1,0,0.68,0.32,0.46,0.54,,,,,,,37,,34,,3,,0,0,0,0,0,0,,,,,,,606,,,,6739,,,,0.74,0.52,0.92,,,,0.987,0.902,1.072,,,,"local",""
2020-08-17,2020-08-18T17:25:00.000+02:00,,7499,30,6141,23,1358,7,5264,18,4245,16,1019,2,467,2,393,1,74,1,130,4,91,2,39,2,1638,6,1412,4,226,2,0.81891,0.18109,,,,,,,,,,,689916,3981,569819,3402,120097,579,200191,1722,167767,1480,32424,242,443906,1469,367689,1367,76217,102,24094,506,15344,302,8750,204,21725,282,19019,251,2706,31,0.8259252,0.1740748,,,,,,,,,,,0.0075,,462207,1231,,,,,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,32,-5,28,-6,4,1,0,0,0,0,0,0,,,,,,,622,16,,,6753,14,,,0.83,0.55,0.96,,,,0.992,0.905,1.078,,,,"local",""
2020-08-18,2020-08-19T17:45:00.000+02:00,,7566,67,6199,58,1367,9,5288,24,4268,23,1020,1,471,4,397,4,74,0,145,16,103,12,42,4,1662,23,1431,19,231,4,0.81932,0.18068,,,,,,,,,,,696415,6499,575395,5576,121020,923,202073,1873,169315,1542,32758,331,447233,3324,370770,3078,76463,246,24978,885,15942,598,9036,287,22131,398,19368,342,2763,56,0.8262243,0.1737757,,,,,,,,,,,0.0103,,464183,1976,,,,,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,33,1,30,2,3,-1,0,0,0,0,0,0,,,,,,,629,7,,,6813,60,,,0.86,0.59,1.0,,,,1.035,0.947,1.123,,,,"local",""
2020-08-19,2020-08-20T17:45:00.000+02:00,,7637,71,6252,53,1385,18,5317,30,4291,24,1026,6,471,1,397,1,74,0,160,15,115,12,45,3,1689,25,1449,16,240,9,0.81865,0.18135,,,,,,,,,,,706629,10214,583966,8571,122663,1643,204190,2107,170997,1673,33193,434,453833,6599,376516,5744,77317,855,26031,1055,16715,775,9316,280,22575,435,19738,362,2837,73,0.826411,0.173589,,,,,,,,,,,0.007,,466964,2781,,,,,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,34,1,31,1,3,0,0,0,0,0,0,0,,,,,,,610,-19,,,6903,90,,,0.92,0.65,1.06,,,,1.08,0.992,1.167,,,,"local",""
2020-08-20,2020-08-21T16:45:00.000+02:00,,7704,67,6311,59,1393,8,5342,28,4314,26,1028,2,477,6,402,5,75,1,165,8,120,7,45,1,1720,25,1475,21,245,4,0.81918,0.18082,,,,,,,,,,,712774,6145,588996,5030,123778,1115,206316,2071,172680,1629,33636,442,456776,2930,379038,2509,77738,421,26760,740,17237,531,9523,209,22922,321,20041,281,2881,40,0.8263433,0.1736567,,,,,,,,,,,0.0111,,468685,1721,,,,,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,40,6,37,6,3,0,0,0,0,0,0,0,,,,,,,611,1,,,6969,66,,,0.94,0.68,1.09,,,,1.085,0.997,1.173,,,,"local",""
2020-08-21,2020-08-22T17:20:00.000+02:00,,7762,58,6361,50,1401,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722246,9472,596803,7807,125443,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-22,2020-08-23T17:30:00.000+02:00,,7775,13,6367,6,1408,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724452,2206,598519,1716,125933,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-23,2020-08-24T17:45:00.000+02:00,,7794,19,6383,16,1411,3,5327,3,4297,2,1030,1,478,0,403,0,75,0,188,2,137,1,51,1,1801,0,1546,0,255,0,0.81896,0.18104,,,,,,,,,,,730208,5756,603403,4884,126805,872,209457,352,175106,296,34351,56,466602,367,387302,340,79300,24,28549,395,18545,274,10004,121,25600,47,22450,38,3150,9,0.826344,0.173656,,,,,,,,,,,0.0043,,473243,,,,,,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,31,,30,,1,,0,0,0,0,0,0,,,,,,,564,,,,7106,,,,1.11,0.86,1.25,,,,1.065,0.979,1.151,,,,"local",""
2020-08-24,2020-08-25T17:30:00.000+02:00,,7838,44,6417,34,1421,10,5348,21,4315,18,1033,3,488,2,410,2,78,0,192,5,139,2,53,3,1810,7,1553,6,257,1,0.8187,0.1813,,,,,,,,,,,733652,3444,606219,2816,127433,628,211506,2047,176816,1708,34690,339,467022,379,387690,354,79332,25,29211,682,18993,466,10218,216,25912,278,22720,240,3192,38,0.8263043,0.1736957,,,,,,,,,,,0.0103,,474282,1039,,,,,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,32,1,31,1,1,0,0,0,0,0,0,0,,,,,,,600,36,,,7114,8,,,1.06,0.83,1.21,,,,1.066,0.979,1.153,,,,"local",""
2020-08-25,2020-08-26T17:30:00.000+02:00,,7928,90,6492,75,1436,15,5382,35,4344,30,1038,5,488,0,410,0,78,0,215,24,157,19,58,5,1843,31,1581,26,262,5,0.81887,0.18113,,,,,,,,,,,741807,8155,612894,6675,128913,1480,213754,2248,178634,1818,35120,430,471774,4752,391613,3923,80161,829,29870,675,19507,525,10363,150,26409,475,23140,403,3269,72,0.8262176,0.1737824,,,,,,,,,,,0.011000000000000001,,476421,2139,,,,,0.82,0.18,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,33,1,31,0,2,1,0,0,0,0,0,0,,,,,,,664,64,,,7140,26,,,1.07,0.86,1.24,,,,1.05,0.963,1.137,,,,"local",""
2020-08-26,2020-08-27T17:50:00.000+02:00,,,,6543,51,,,,,4361,21,,,,,415,5,,,,,166,11,,,,,1601,14,,,,,,,,,,,,,,,,,618840,5946,,,,,180426,1793,,,,,394668,3054,,,,,20111,621,,,,,23635,454,,,,,,,,,,,,,,,0.0086,0.0086,,,379508,,,,,,0.48,0.52,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,27,-6,25,-6,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,"local",""
2020-08-27,2020-08-28T17:30:00.000+02:00,,8036,46,6580,37,1456,,,,4369,10,,,,,424,9,,,,,177,11,,,,,1610,7,,,,,,,,,,,,,,,759045,10123,626926,8086,132119,,,,181710,1294,,,,,400359,5693,,,,,20774,674,,,,,24083,421,,,,,,,,,,,,,,,0.0046,0.0046,,,381256,1748,,,,,0.49,0.51,,,124,0,1,0,0.68,0.32,0.46,0.54,,,,,,,30,3,28,3,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,"local",""
2020-08-28,2020-08-29T17:20:00.000+02:00,,,,6625,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633773,6847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
2020-08-29,2020-08-30T17:25:00.000+02:00,,,,6673,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640388,6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"local",""
