"source","date","date_published","measure","group","interval","min_age","max_age","proportion"
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_normal_age,"95 - 100","[95, 100)",95,100,0.015
graphs_age_distribution,2020-05-19,2020-05-20T17:15:00.000+02:00,hospital_normal_age,"≥ 100","[100, +∞)",100,,0.001
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"0 - 5","[0, 5)",0,5,0.01
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"5 - 10","[5, 10)",5,10,0.003
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"10 - 15","[10, 15)",10,15,0.004
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"15 - 20","[15, 20)",15,20,0.006
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"20 - 25","[20, 25)",20,25,0.012
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"25 - 30","[25, 30)",25,30,0.019
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"30 - 35","[30, 35)",30,35,0.019
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"35 - 40","[35, 40)",35,40,0.033
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"40 - 45","[40, 45)",40,45,0.048
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"45 - 50","[45, 50)",45,50,0.049
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"50 - 55","[50, 55)",50,55,0.078
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"55 - 60","[55, 60)",55,60,0.1
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"60 - 65","[60, 65)",60,65,0.085
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"65 - 70","[65, 70)",65,70,0.063
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"70 - 75","[70, 75)",70,75,0.103
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"75 - 80","[75, 80)",75,80,0.091
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"80 - 85","[80, 85)",80,85,0.106
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"85 - 90","[85, 90)",85,90,0.106
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"90 - 95","[90, 95)",90,95,0.046
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"95 - 100","[95, 100)",95,100,0.015
graphs_age_distribution,2020-05-20,2020-05-21T17:15:00.000+02:00,hospital_normal_age,"≥ 100","[100, +∞)",100,,0.001
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"0 - 5","[0, 5)",0,5,0.01
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"5 - 10","[5, 10)",5,10,0.003
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"10 - 15","[10, 15)",10,15,0.004
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"15 - 20","[15, 20)",15,20,0.006
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"20 - 25","[20, 25)",20,25,0.012
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"25 - 30","[25, 30)",25,30,0.019
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"30 - 35","[30, 35)",30,35,0.021
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"35 - 40","[35, 40)",35,40,0.033
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"40 - 45","[40, 45)",40,45,0.048
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"45 - 50","[45, 50)",45,50,0.049
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"50 - 55","[50, 55)",50,55,0.078
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"55 - 60","[55, 60)",55,60,0.099
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"60 - 65","[60, 65)",60,65,0.084
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"65 - 70","[65, 70)",65,70,0.063
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"70 - 75","[70, 75)",70,75,0.103
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"75 - 80","[75, 80)",75,80,0.093
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"80 - 85","[80, 85)",80,85,0.106
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"85 - 90","[85, 90)",85,90,0.105
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"90 - 95","[90, 95)",90,95,0.046
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"95 - 100","[95, 100)",95,100,0.015
graphs_age_distribution,2020-05-21,2020-05-22T17:15:00.000+02:00,hospital_normal_age,"≥ 100","[100, +∞)",100,,0.001
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"0 - 5","[0, 5)",0,5,0.009
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"5 - 10","[5, 10)",5,10,0.003
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"10 - 15","[10, 15)",10,15,0.005
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"15 - 20","[15, 20)",15,20,0.006
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"20 - 25","[20, 25)",20,25,0.012
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"25 - 30","[25, 30)",25,30,0.02
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"30 - 35","[30, 35)",30,35,0.02
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"35 - 40","[35, 40)",35,40,0.032
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"40 - 45","[40, 45)",40,45,0.048
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"45 - 50","[45, 50)",45,50,0.05
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"50 - 55","[50, 55)",50,55,0.078
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"55 - 60","[55, 60)",55,60,0.098
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"60 - 65","[60, 65)",60,65,0.084
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"65 - 70","[65, 70)",65,70,0.063
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"70 - 75","[70, 75)",70,75,0.104
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"75 - 80","[75, 80)",75,80,0.093
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"80 - 85","[80, 85)",80,85,0.108
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"85 - 90","[85, 90)",85,90,0.105
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"90 - 95","[90, 95)",90,95,0.047
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"95 - 100","[95, 100)",95,100,0.015
graphs_age_distribution,2020-05-22,2020-05-23T17:15:00.000+02:00,hospital_normal_age,"≥ 100","[100, +∞)",100,,0.002
